index,deg
12947,126
12949,42
12950,43
12951,66
12952,43
12953,18
12955,21
12957,39
12958,51
12960,383
12961,321
12962,306
12963,286
12964,269
12965,284
12966,322
12967,272
12968,343
12969,232
12970,233
12971,278
12972,222
12973,266
12974,184
12975,184
12976,311
12978,386
12979,381
12980,423
12982,522
12983,612
12984,759
12985,703
12986,1091
12987,1159
12988,1209
12990,82
12993,394
12994,407
12995,382
12996,380
12997,359
12998,363
12999,359
13000,377
13002,334
13003,1829
13004,342
13005,303
13006,299
13007,286
13008,293
13013,133
13017,668
13018,271
13019,597
13020,475
13021,524
13022,450
13023,464
13025,445
13026,10
13027,99
13030,434
13032,1167
13040,34
13041,46
13044,290
13045,267
13046,253
13047,258
13048,213
13049,203
13050,209
13051,206
13058,175
13059,105
13063,298
13065,586
13066,2234
13068,1772
13070,1582
13071,1456
13072,1431
13073,1476
13074,1349
13075,1217
13076,1063
13078,786
13080,197
13081,173
13084,824
13085,172
13086,944
13087,135
13088,141
13090,119
13091,91
13096,631
13097,516
13098,794
13100,195
13101,1881
13102,173
13104,3949
13105,764
13106,66
13107,1047
13108,159
13110,65
13111,741
13113,520
13114,572
13115,457
13117,578
13118,370
13119,358
13124,318
13126,746
13130,1901
13132,132
13145,256
13147,2469
13149,3047
13150,248
13163,169
13166,110
13167,26
13169,269
13171,126
13172,93
13176,326
13180,30
13182,310
13184,73
13189,39
13190,49
13191,37
13195,1458
13197,183
13198,239
13201,236
13202,1371
13203,1365
13212,2081
13213,273
13217,76
13219,63
13220,261
13221,1934
13222,1243
13230,68
13232,235
13233,1688
13236,267
13237,60
13244,44
13245,2467
13251,226
13252,183
13258,1514
13262,26
13263,173
13264,213
13265,274
13266,294
13267,1907
13268,1628
13269,1678
13271,2085
13272,36
13275,45
13276,1190
13277,107
13278,95
13279,97
13280,134
13281,654
13282,91
13283,1038
13284,616
13285,784
13286,97
13287,1590
13288,665
13289,746
13291,1675
13293,4459
13294,102
13295,2311
13296,2066
13302,10
13303,2897
13304,2331
13305,474
13307,1267
13308,1325
13309,62
13310,1129
13312,845
13314,46
13315,70
13316,68
13317,336
13319,126
13320,426
13322,553
13323,613
13324,309
13325,212
13326,575
13327,196
13328,165
13329,766
13332,22
13336,612
13337,625
13338,68
13339,799
13340,788
13341,1056
13342,877
13345,1381
13346,80
13348,1542
13354,325
13355,1401
13356,377
13357,1747
13359,542
13361,1666
13362,1171
13363,610
13364,236
13365,278
13366,126
13367,336
13369,405
13370,10
13372,141
13373,29
13376,56
13377,1687
13378,71
13379,89
13381,186
13382,158
13383,265
13384,648
13385,94
13386,291
13387,3576
13388,248
13389,2951
13390,2904
13391,2248
13392,1913
13393,1689
13394,1512
13395,1406
13397,352
13398,364
13399,854
13400,886
13401,899
13402,930
13403,887
13404,870
13405,974
13406,706
13407,748
13408,639
13413,299
13414,100
13416,1732
13417,1679
13420,1246
13421,186
13422,918
13423,1188
13426,227
13428,256
13430,331
13431,996
13432,2476
13433,1162
13434,451
13435,1210
13436,345
13437,1013
13438,3
13439,1036
13440,3
13441,223
13443,215
13444,551
13445,154
13446,154
13447,202
13448,137
13451,550
13452,529
13453,2626
13454,409
13455,384
13456,1806
13457,237
13458,185
13459,210
13460,194
13461,130
13462,67
13464,94
13465,143
13466,700
13467,681
13468,660
13469,576
13470,433
13471,425
13472,438
13473,746
13474,415
13475,354
13476,348
13477,374
13478,363
13479,303
13480,71
13490,277
13491,934
13492,745
13493,784
13495,760
13496,783
13497,710
13498,668
13500,123
13501,116
13502,117
13503,110
13504,110
13507,129
13512,530
13514,1948
13515,112
13516,9
13518,989
13519,162
13520,160
13522,176
13523,1250
13524,192
13525,1605
13526,189
13527,270
13530,40
13531,189
13533,192
13534,10
13535,424
13536,191
13537,191
13538,194
13539,188
13540,195
13541,188
13542,934
13546,184
13547,185
13548,28
13549,206
13550,215
13551,206
13552,210
13553,203
13554,208
13555,198
13556,197
13557,182
13558,20
13559,4
13561,20
13562,22
13579,173
13580,173
13582,218
13591,176
13595,176
13596,178
13597,181
13598,1840
13599,78
13600,246
13601,223
13602,1763
13605,32
13606,21
13608,1460
13609,1058
13612,39
13614,946
13615,88
13616,118
13617,117
13618,104
13619,103
13620,60
13621,98
13622,92
13623,92
13624,794
13625,88
13626,86
13627,87
13628,338
13629,316
13630,66
13632,249
13633,362
13634,304
13635,330
13636,302
13637,304
13638,275
13639,268
13640,240
13641,336
13642,231
13643,318
13644,214
13645,245
13646,225
13647,221
13648,212
13650,330
13651,334
13652,368
13653,403
13654,416
13655,278
13656,416
13657,415
13658,517
13659,496
13660,491
13661,582
13662,653
13663,677
13664,721
13665,1335
13666,22
13667,21
13669,484
13670,1617
13671,1485
13672,1497
13673,1492
13675,1234
13676,903
13677,910
13678,979
13679,918
13680,845
13681,843
13682,298
13683,331
13684,232
13685,179
13686,1397
13687,497
13690,275
13691,854
13692,71
13694,46
13699,373
13700,457
13701,429
13703,399
13704,393
13705,376
13706,382
13707,338
13708,471
13711,362
13714,308
13716,624
13717,761
13718,816
13719,756
13720,811
13721,691
13722,697
13723,663
13724,651
13725,463
13726,621
13728,577
13729,525
13732,487
13734,1240
13735,764
13736,700
13738,524
13739,494
13742,1164
13743,62
13748,1528
13749,1418
13754,518
13758,204
13759,1191
13763,2482
13764,1787
13767,579
13768,703
13769,686
13770,410
13771,175
13772,583
13773,604
13774,144
13775,569
13776,697
13777,532
13781,32
13782,434
13785,719
13786,686
13787,754
13788,735
13789,747
13790,822
13791,497
13794,853
13795,966
13796,911
13797,1041
13798,1007
13799,1126
13801,6399
13804,1314
13806,1173
13815,472
13821,1530
13822,536
13823,466
13824,1609
13827,2413
13828,199
13829,96
13831,58
13833,2700
13834,1032
13836,1143
13837,1155
13838,1149
13839,1115
13840,1014
13841,1051
13842,389
13843,1294
13844,1042
13845,908
13846,843
13847,928
13848,923
13852,1252
13853,1284
13854,1358
13856,1345
13857,1380
13858,1450
13859,1514
13860,1521
13862,1636
13863,1714
13864,1623
13865,339
13866,401
13873,107
13881,1892
13882,1438
13883,145
13884,220
13885,305
13888,247
13889,237
13890,236
13891,200
13892,243
13893,940
13894,178
13898,189
13900,161
13912,1237
13921,1930
13925,19
13927,1413
13928,15
13929,15
13930,39
13931,25
13932,90
13933,970
13934,1093
13935,583
13936,909
13937,867
13938,831
13939,808
13940,723
13941,711
13942,647
13943,704
13945,172
13946,531
13947,398
13948,278
13949,263
13950,177
13952,109
13953,109
13954,88
13955,145
13956,53
13957,53
13958,53
13959,53
13961,33
13963,25
13964,172
13965,25
13966,1700
13967,1519
13969,172
13970,75
13972,190
13973,162
13974,454
13975,190
13976,203
13977,183
13978,61
13980,210
13981,218
13983,212
13985,180
13987,183
13989,181
13990,173
13991,181
13993,96
13994,139
13997,184
14001,68
14002,1433
14003,791
14004,1684
14005,58
14006,1748
14007,170
14008,1628
14009,170
14010,223
14011,1751
14012,1407
14013,113
14014,170
14015,170
14016,1417
14017,1270
14018,1389
14019,1900
14020,4317
14021,3660
14022,3292
14023,3103
14024,2757
14025,2480
14026,2531
14028,1237
14029,2146
14030,19
14031,19
14032,20
14033,1338
14034,58
14036,375
14039,658
14041,601
14042,515
14043,392
14045,768
14046,341
14048,275
14049,284
14050,253
14051,196
14052,137
14053,232
14057,171
14058,170
14059,170
14060,170
14061,22
14064,973
14065,1175
14066,170
14067,42
14068,1144
14070,281
14071,421
14073,264
14074,426
14075,384
14076,242
14077,239
14078,240
14079,247
14081,291
14082,243
14083,286
14084,236
14085,241
14086,507
14087,535
14088,428
14090,436
14091,399
14092,74
14095,178
14097,494
14098,277
14100,461
14101,423
14104,99
14108,263
14111,2604
14112,78
14113,312
14114,328
14116,317
14119,306
14120,163
14121,172
14122,174
14123,165
14125,168
14127,269
14129,7
14130,300
14131,125
14132,130
14133,131
14134,284
14135,289
14137,675
14138,982
14139,250
14140,893
14141,911
14142,894
14143,777
14144,728
14145,725
14146,59
14147,242
14148,588
14149,130
14150,252
14151,628
14152,583
14153,559
14154,1169
14156,191
14157,1727
14159,1312
14160,1204
14161,1262
14162,1135
14163,108
14164,1089
14165,232
14166,10
14167,1031
14168,1066
14169,237
14170,1039
14171,711
14172,547
14175,998
14176,937
14177,763
14178,716
14179,707
14180,568
14181,596
14182,7
14183,582
14184,253
14185,7
14186,7
14187,224
14188,4347
14189,576
14190,504
14191,514
14195,522
14198,353
14201,290
14202,512
14205,1429
14206,1550
14207,1666
14213,1123
14214,203
14216,272
14217,28
14218,326
14220,362
14222,128
14223,101
14232,816
14234,887
14235,843
14236,913
14242,604
14248,582
14249,555
14251,236
14257,437
14258,513
14260,564
14261,202
14263,543
14264,647
14269,535
14272,368
14273,186
14274,197
14275,210
14276,223
14277,249
14278,272
14279,281
14281,1345
14282,1219
14283,762
14286,477
14287,544
14288,579
14289,580
14290,77
14291,10
14292,53
14293,64
14294,67
14295,68
14296,117
14297,520
14298,2190
14299,117
14300,118
14301,1259
14302,119
14303,120
14304,1280
14305,144
14306,997
14308,1328
14309,2688
14310,2093
14311,1923
14312,1322
14313,1291
14314,674
14315,83
14317,1018
14318,1058
14319,930
14320,788
14322,180
14325,635
14326,272
14327,289
14328,377
14329,610
14330,668
14331,928
14332,964
14333,1111
14334,1293
14335,1736
14336,1887
14337,1860
14338,2031
14339,178
14340,247
14341,221
14342,176
14343,220
14344,1145
14346,205
14347,212
14348,268
14349,157
14351,64
14353,299
14356,64
14357,717
14358,697
14359,517
14360,478
14361,474
14362,409
14366,378
14367,69
14368,347
14369,330
14371,294
14372,123
14373,2223
14374,62
14375,1769
14376,1880
14377,2045
14378,798
14379,1076
14380,1508
14382,1517
14383,1940
14384,66
14386,67
14387,5335
14388,2063
14389,4657
14390,1601
14391,1507
14392,1194
14393,1123
14394,747
14395,112
14397,161
14398,462
14399,2094
14401,1191
14403,299
14406,693
14407,305
14410,341
14411,322
14414,333
14416,652
14417,680
14418,613
14419,625
14420,668
14421,715
14432,360
14433,576
14436,279
14437,262
14438,292
14439,611
14440,1009
14441,800
14444,1004
14445,945
14446,967
14447,988
14448,979
14449,784
14450,1109
14451,1149
14452,883
14453,1135
14454,1236
14455,1290
14456,716
14457,343
14471,719
14472,370
14473,1660
14474,300
14475,277
14476,177
14477,156
14478,140
14479,49
14480,86
14481,2120
14482,400
14483,1558
14484,1545
14487,963
14488,690
14489,704
14490,756
14491,959
14492,213
14493,979
14496,853
14498,807
14500,666
14501,517
14502,472
14503,463
14504,514
14505,447
14506,426
14507,547
14508,47
14509,891
14511,47
14513,672
14514,619
14515,588
14516,36
14518,560
14523,64
14524,585
14525,499
14526,18
14528,122
14529,369
14531,384
14533,1044
14534,918
14539,2462
14540,1435
14541,168
14542,80
14544,101
14545,120
14546,105
14550,83
14552,173
14554,179
14555,957
14556,183
14557,202
14559,1303
14563,375
14566,606
14567,189
14570,299
14575,1289
14576,127
14577,215
14578,82
14580,58
14581,149
14582,1571
14583,185
14584,93
14586,1216
14587,255
14588,651
14589,124
14590,1025
14591,305
14594,835
14596,87
14597,925
14598,389
14599,849
14600,545
14601,449
14602,482
14604,18
14605,463
14606,198
14607,236
14608,301
14609,991
14610,1020
14611,350
14612,660
14613,327
14614,578
14615,534
14616,640
14617,2669
14618,193
14619,2280
14620,566
14621,406
14622,272
14625,163
14626,805
14628,1094
14630,2270
14631,84
14632,70
14634,48
14635,95
14636,3217
14637,148
14639,223
14640,3200
14641,209
14643,694
14644,571
14646,533
14647,466
14648,456
14651,1157
14653,226
14654,166
14655,123
14658,88
14660,26
14662,23
14665,209
14666,6
14667,2422
14668,786
14670,1811
14672,1465
14674,1309
14675,1278
14677,123
14678,153
14679,205
14680,100
14681,236
14683,73
14684,111
14686,97
14690,82
14691,77
14692,77
14698,291
14700,280
14701,195
14702,67
14703,196
14704,164
14705,166
14706,1085
14707,130
14709,79
14710,588
14713,443
14715,483
14716,3498
14717,459
14718,14
14719,387
14720,585
14721,658
14723,681
14724,716
14725,743
14726,784
14729,380
14730,354
14732,289
14733,232
14734,178
14735,187
14736,163
14743,1227
14744,1002
14745,1103
14746,377
14747,1148
14748,1035
14749,1115
14750,1285
14751,318
14752,998
14753,1671
14754,1536
14756,1811
14757,1778
14758,2433
14759,5182
14761,567
14762,584
14766,839
14767,5
14769,68
14771,786
14772,859
14773,520
14774,347
14775,292
14776,942
14779,173
14780,702
14784,72
14785,752
14786,468
14789,77
14792,708
14795,83
14796,197
14797,131
14799,136
14800,151
14801,265
14802,355
14803,526
14805,327
14806,267
14807,239
14808,361
14815,391
14817,450
14818,509
14819,456
14821,543
14822,569
14823,571
14825,623
14826,586
14828,368
14832,316
14833,341
14835,412
14836,376
14839,379
14843,422
14845,822
14851,902
14852,1105
14853,1096
14855,819
14856,820
14857,740
14858,446
14859,629
14860,604
14864,811
14865,763
14866,736
14870,414
14871,725
14872,722
14873,683
14874,691
14876,582
14877,632
14878,2140
14879,45
14883,258
14884,5
14885,828
14886,1804
14889,1296
14892,51
14893,941
14895,737
14897,675
14898,132
14899,84
14901,401
14904,909
14906,276
14907,2245
14908,269
14912,1629
14913,565
14914,567
14915,3543
14918,2144
14919,510
14920,255
14921,586
14922,1591
14923,269
14924,1565
14925,1499
14926,257
14928,215
14929,2025
14930,480
14932,205
14933,164
14934,777
14936,182
14937,837
14938,511
14939,133
14940,884
14941,612
14942,978
14943,1086
14945,9
14947,405
14949,355
14950,183
14954,12
14955,9
14956,8
14957,69
14958,8
14961,42
14967,873
14969,780
14972,471
14981,147
14982,164
14983,63
14984,40
14985,107
14986,80
14987,31
14988,165
14991,29
14995,2194
14996,1180
14997,207
14998,246
14999,452
15002,1595
15003,1793
15007,53
15008,21
15009,90
15011,23
15013,699
15014,47
15016,213
15017,250
15018,920
15019,228
15020,255
15021,324
15023,715
15024,778
15025,850
15026,1214
15027,1527
15028,98
15029,1109
15030,994
15031,551
15032,1004
15033,1051
15034,571
15037,1096
15039,1207
15040,1343
15041,1520
15042,12
15043,53
15044,81
15045,617
15046,1099
15047,1183
15048,1155
15049,1131
15050,1148
15051,1166
15052,1106
15053,1188
15054,1050
15055,1263
15056,1060
15057,1005
15058,981
15059,986
15060,161
15061,887
15062,893
15064,1085
15065,1128
15066,1441
15067,1812
15068,36
15070,3260
15071,13
15072,1020
15076,1632
15078,1375
15079,1365
15080,350
15081,598
15082,654
15083,623
15084,656
15085,336
15086,628
15087,313
15088,631
15089,544
15090,357
15091,402
15092,673
15093,895
15094,659
15095,693
15096,672
15097,586
15098,594
15099,814
15100,552
15101,566
15102,572
15103,571
15104,603
15105,553
15106,386
15107,600
15108,581
15109,630
15110,634
15111,609
15112,649
15113,327
15114,823
15115,790
15116,791
15117,812
15118,452
15119,845
15120,800
15121,845
15122,819
15123,760
15124,834
15125,274
15126,939
15127,458
15128,925
15129,990
15130,507
15131,885
15132,431
15133,423
15134,728
15135,739
15136,704
15137,751
15138,394
15139,760
15140,717
15141,701
15142,398
15143,657
15144,340
15145,692
15146,683
15148,286
15149,163
15151,263
15154,1874
15155,255
15156,325
15157,235
15158,176
15159,363
15160,1231
15161,233
15162,193
15164,371
15166,413
15167,194
15168,375
15169,411
15170,386
15171,385
15172,458
15174,386
15176,351
15177,539
15178,350
15179,343
15180,341
15185,103
15188,677
15190,146
15193,90
15196,569
15198,169
15200,932
15202,168
15203,172
15205,861
15209,815
15210,150
15211,150
15212,134
15215,532
15216,615
15219,573
15220,595
15221,570
15222,555
15223,584
15225,567
15226,400
15227,35
15228,3342
15229,440
15230,574
15231,604
15232,769
15233,808
15234,801
15235,845
15236,753
15237,752
15238,798
15239,768
15240,779
15242,731
15243,691
15244,689
15245,674
15246,667
15248,591
15249,447
15250,249
15251,299
15252,481
15253,228
15254,3960
15256,2936
15257,496
15258,315
15259,451
15260,437
15261,416
15262,251
15263,468
15264,436
15265,206
15266,270
15267,506
15268,353
15269,521
15270,457
15271,309
15272,339
15273,307
15274,478
15275,502
15276,433
15277,524
15278,514
15279,529
15281,545
15283,1320
15284,1177
15285,1320
15286,1317
15288,1651
15289,2054
15293,1724
15294,1853
15295,2222
15296,130
15298,125
15299,1078
15300,747
15301,535
15302,332
15305,102
15307,915
15309,66
15310,837
15311,943
15312,968
15313,216
15315,955
15316,120
15317,227
15318,203
15319,218
15320,232
15322,235
15323,82
15324,101
15325,213
15326,129
15327,247
15330,250
15331,255
15332,266
15334,159
15335,172
15337,3217
15338,3446
15339,188
15340,185
15341,42
15343,198
15344,190
15345,211
15350,1972
15351,1393
15352,1525
15353,1727
15354,1772
15355,1713
15356,1881
15357,1910
15358,1961
15359,1395
15360,2090
15361,2169
15362,2188
15363,2298
15364,2312
15365,2332
15366,2450
15367,1057
15369,756
15371,864
15372,853
15374,881
15375,901
15376,2561
15377,1053
15378,1260
15379,1172
15381,1221
15382,1253
15383,1387
15384,306
15386,130
15388,268
15389,307
15390,176
15391,187
15392,208
15393,36
15394,390
15395,407
15396,346
15397,1370
15398,1058
15399,713
15400,739
15401,269
15402,36
15403,36
15404,36
15406,36
15409,42
15410,43
15411,3856
15412,3775
15413,3339
15414,3259
15415,2784
15416,2785
15417,455
15418,466
15419,1550
15420,1372
15421,436
15422,443
15425,443
15426,452
15427,458
15428,265
15430,474
15431,544
15433,431
15434,1565
15436,423
15437,424
15438,2252
15441,695
15442,1788
15443,480
15444,1437
15445,436
15446,1235
15447,1075
15450,207
15451,1138
15452,472
15453,498
15454,518
15455,40
15456,511
15457,247
15458,518
15459,520
15460,505
15461,851
15462,534
15463,553
15464,648
15465,537
15467,566
15469,890
15470,124
15471,882
15472,471
15473,507
15474,476
15475,788
15476,437
15477,465
15478,476
15479,202
15481,259
15483,338
15485,178
15486,315
15487,320
15488,331
15489,174
15490,76
15491,337
15492,353
15493,311
15494,350
15496,327
15497,199
15498,347
15500,363
15502,282
15504,271
15505,167
15507,293
15508,281
15509,186
15510,372
15511,281
15512,2733
15513,178
15514,332
15515,189
15516,282
15517,164
15518,392
15519,401
15520,385
15527,195
15528,413
15529,219
15530,427
15531,68
15532,426
15533,422
15536,392
15537,376
15538,396
15539,196
15543,382
15544,381
15545,196
15546,367
15547,408
15549,180
15550,346
15554,33
15556,121
15557,157
15559,217
15560,36
15562,368
15564,138
15565,590
15566,3890
15567,2881
15569,180
15574,92
15575,69
15576,86
15577,838
15581,53
15582,1243
15584,40
15587,529
15588,294
15589,977
15590,319
15591,884
15592,642
15593,455
15595,592
15597,1035
15598,1447
15599,1605
15600,271
15601,1622
15602,231
15603,1061
15604,1174
15606,201
15607,1066
15608,1578
15610,30
15612,74
15613,1097
15614,1080
15615,980
15616,117
15617,126
15618,233
15619,445
15620,2147
15621,640
15622,1916
15623,508
15625,1577
15626,1535
15627,1460
15628,2512
15629,1375
15630,1305
15631,1295
15632,1156
15633,1123
15634,1121
15635,1050
15636,217
15637,1113
15638,502
15639,1175
15640,326
15641,1250
15642,302
15643,1251
15644,1092
15645,1034
15646,197
15647,174
15648,139
15649,160
15650,36
15651,3505
15652,2616
15653,548
15658,1382
15659,1034
15660,883
15661,675
15663,850
15664,18
15665,25
15668,182
15669,206
15670,275
15671,1681
15674,222
15675,224
15676,282
15677,290
15678,139
15679,398
15680,199
15681,473
15682,380
15683,772
15684,840
15685,893
15686,130
15687,25
15688,37
15689,46
15690,60
15691,58
15692,106
15693,127
15694,108
15695,422
15696,138
15697,135
15700,219
15703,299
15704,579
15705,80
15706,515
15707,530
15708,468
